IDX,dataset,corruption,severity,fileindex,filename,label,filepath,binarylabel
6690,MRI,clean,clean,Tr-me_0044,Tr-me_0044.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0044.jpg,1
6691,MRI,clean,clean,Tr-me_0045,Tr-me_0045.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0045.jpg,1
6692,MRI,clean,clean,Tr-me_0046,Tr-me_0046.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0046.jpg,1
6693,MRI,clean,clean,Tr-me_0047,Tr-me_0047.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0047.jpg,1
6694,MRI,clean,clean,Tr-me_0048,Tr-me_0048.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0048.jpg,1
6695,MRI,clean,clean,Tr-me_0049,Tr-me_0049.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0049.jpg,1
6696,MRI,clean,clean,Tr-me_0050,Tr-me_0050.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0050.jpg,1
6697,MRI,clean,clean,Tr-me_0051,Tr-me_0051.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0051.jpg,1
6698,MRI,clean,clean,Tr-me_0052,Tr-me_0052.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0052.jpg,1
6699,MRI,clean,clean,Tr-me_0053,Tr-me_0053.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0053.jpg,1
6700,MRI,clean,clean,Tr-me_0054,Tr-me_0054.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0054.jpg,1
6701,MRI,clean,clean,Tr-me_0055,Tr-me_0055.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0055.jpg,1
6702,MRI,clean,clean,Tr-me_0056,Tr-me_0056.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0056.jpg,1
6703,MRI,clean,clean,Tr-me_0057,Tr-me_0057.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0057.jpg,1
6704,MRI,clean,clean,Tr-me_0058,Tr-me_0058.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0058.jpg,1
6705,MRI,clean,clean,Tr-me_0059,Tr-me_0059.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0059.jpg,1
6706,MRI,clean,clean,Tr-me_0060,Tr-me_0060.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0060.jpg,1
6707,MRI,clean,clean,Tr-me_0061,Tr-me_0061.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0061.jpg,1
6708,MRI,clean,clean,Tr-me_0062,Tr-me_0062.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0062.jpg,1
6709,MRI,clean,clean,Tr-me_0063,Tr-me_0063.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0063.jpg,1
6710,MRI,clean,clean,Tr-me_0064,Tr-me_0064.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0064.jpg,1
6711,MRI,clean,clean,Tr-me_0065,Tr-me_0065.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0065.jpg,1
6712,MRI,clean,clean,Tr-me_0066,Tr-me_0066.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0066.jpg,1
6713,MRI,clean,clean,Tr-me_0067,Tr-me_0067.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0067.jpg,1
6714,MRI,clean,clean,Tr-me_0068,Tr-me_0068.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0068.jpg,1
6715,MRI,clean,clean,Tr-me_0069,Tr-me_0069.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0069.jpg,1
6716,MRI,clean,clean,Tr-me_0070,Tr-me_0070.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0070.jpg,1
6717,MRI,clean,clean,Tr-me_0071,Tr-me_0071.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0071.jpg,1
6718,MRI,clean,clean,Tr-me_0072,Tr-me_0072.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0072.jpg,1
6719,MRI,clean,clean,Tr-me_0073,Tr-me_0073.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0073.jpg,1
6720,MRI,clean,clean,Tr-me_0074,Tr-me_0074.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0074.jpg,1
6721,MRI,clean,clean,Tr-me_0075,Tr-me_0075.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0075.jpg,1
6722,MRI,clean,clean,Tr-me_0076,Tr-me_0076.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0076.jpg,1
6723,MRI,clean,clean,Tr-me_0077,Tr-me_0077.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0077.jpg,1
6724,MRI,clean,clean,Tr-me_0078,Tr-me_0078.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0078.jpg,1
6725,MRI,clean,clean,Tr-me_0079,Tr-me_0079.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0079.jpg,1
6726,MRI,clean,clean,Tr-me_0080,Tr-me_0080.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0080.jpg,1
6727,MRI,clean,clean,Tr-me_0081,Tr-me_0081.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0081.jpg,1
6728,MRI,clean,clean,Tr-me_0082,Tr-me_0082.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0082.jpg,1
6729,MRI,clean,clean,Tr-me_0083,Tr-me_0083.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0083.jpg,1
6730,MRI,clean,clean,Tr-me_0084,Tr-me_0084.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0084.jpg,1
6731,MRI,clean,clean,Tr-me_0085,Tr-me_0085.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0085.jpg,1
6732,MRI,clean,clean,Tr-me_0086,Tr-me_0086.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0086.jpg,1
6733,MRI,clean,clean,Tr-me_0087,Tr-me_0087.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0087.jpg,1
6734,MRI,clean,clean,Tr-me_0088,Tr-me_0088.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0088.jpg,1
6735,MRI,clean,clean,Tr-me_0089,Tr-me_0089.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0089.jpg,1
6736,MRI,clean,clean,Tr-me_0090,Tr-me_0090.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0090.jpg,1
6737,MRI,clean,clean,Tr-me_0091,Tr-me_0091.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0091.jpg,1
6738,MRI,clean,clean,Tr-me_0092,Tr-me_0092.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0092.jpg,1
6739,MRI,clean,clean,Tr-me_0093,Tr-me_0093.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0093.jpg,1
6740,MRI,clean,clean,Tr-me_0094,Tr-me_0094.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0094.jpg,1
6741,MRI,clean,clean,Tr-me_0095,Tr-me_0095.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0095.jpg,1
6742,MRI,clean,clean,Tr-me_0096,Tr-me_0096.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0096.jpg,1
6743,MRI,clean,clean,Tr-me_0097,Tr-me_0097.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0097.jpg,1
6744,MRI,clean,clean,Tr-me_0098,Tr-me_0098.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0098.jpg,1
6745,MRI,clean,clean,Tr-me_0099,Tr-me_0099.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0099.jpg,1
6746,MRI,clean,clean,Tr-me_0100,Tr-me_0100.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0100.jpg,1
6747,MRI,clean,clean,Tr-me_0101,Tr-me_0101.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0101.jpg,1
6748,MRI,clean,clean,Tr-me_0102,Tr-me_0102.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0102.jpg,1
6749,MRI,clean,clean,Tr-me_0103,Tr-me_0103.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0103.jpg,1
6750,MRI,clean,clean,Tr-me_0104,Tr-me_0104.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0104.jpg,1
6751,MRI,clean,clean,Tr-me_0105,Tr-me_0105.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0105.jpg,1
6752,MRI,clean,clean,Tr-me_0106,Tr-me_0106.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0106.jpg,1
6753,MRI,clean,clean,Tr-me_0107,Tr-me_0107.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0107.jpg,1
6754,MRI,clean,clean,Tr-me_0108,Tr-me_0108.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0108.jpg,1
6755,MRI,clean,clean,Tr-me_0109,Tr-me_0109.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0109.jpg,1
6756,MRI,clean,clean,Tr-me_0110,Tr-me_0110.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0110.jpg,1
6757,MRI,clean,clean,Tr-me_0111,Tr-me_0111.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0111.jpg,1
6758,MRI,clean,clean,Tr-me_0112,Tr-me_0112.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0112.jpg,1
6759,MRI,clean,clean,Tr-me_0113,Tr-me_0113.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0113.jpg,1
6760,MRI,clean,clean,Tr-me_0114,Tr-me_0114.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0114.jpg,1
6761,MRI,clean,clean,Tr-me_0115,Tr-me_0115.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0115.jpg,1
6762,MRI,clean,clean,Tr-me_0116,Tr-me_0116.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0116.jpg,1
6763,MRI,clean,clean,Tr-me_0117,Tr-me_0117.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0117.jpg,1
6764,MRI,clean,clean,Tr-me_0118,Tr-me_0118.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0118.jpg,1
6765,MRI,clean,clean,Tr-me_0119,Tr-me_0119.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0119.jpg,1
6766,MRI,clean,clean,Tr-me_0120,Tr-me_0120.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0120.jpg,1
6767,MRI,clean,clean,Tr-me_0121,Tr-me_0121.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0121.jpg,1
6768,MRI,clean,clean,Tr-me_0122,Tr-me_0122.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0122.jpg,1
6769,MRI,clean,clean,Tr-me_0123,Tr-me_0123.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0123.jpg,1
6770,MRI,clean,clean,Tr-me_0124,Tr-me_0124.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0124.jpg,1
6771,MRI,clean,clean,Tr-me_0125,Tr-me_0125.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0125.jpg,1
6772,MRI,clean,clean,Tr-me_0126,Tr-me_0126.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0126.jpg,1
6773,MRI,clean,clean,Tr-me_0127,Tr-me_0127.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0127.jpg,1
6774,MRI,clean,clean,Tr-me_0128,Tr-me_0128.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0128.jpg,1
6775,MRI,clean,clean,Tr-me_0129,Tr-me_0129.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0129.jpg,1
6776,MRI,clean,clean,Tr-me_0130,Tr-me_0130.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0130.jpg,1
6777,MRI,clean,clean,Tr-me_0131,Tr-me_0131.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0131.jpg,1
6778,MRI,clean,clean,Tr-me_0132,Tr-me_0132.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0132.jpg,1
6779,MRI,clean,clean,Tr-me_0133,Tr-me_0133.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0133.jpg,1
6780,MRI,clean,clean,Tr-me_0134,Tr-me_0134.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0134.jpg,1
6781,MRI,clean,clean,Tr-me_0135,Tr-me_0135.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0135.jpg,1
6782,MRI,clean,clean,Tr-me_0136,Tr-me_0136.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0136.jpg,1
6783,MRI,clean,clean,Tr-me_0137,Tr-me_0137.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0137.jpg,1
6784,MRI,clean,clean,Tr-me_0138,Tr-me_0138.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0138.jpg,1
6785,MRI,clean,clean,Tr-me_0139,Tr-me_0139.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0139.jpg,1
6786,MRI,clean,clean,Tr-me_0140,Tr-me_0140.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0140.jpg,1
6787,MRI,clean,clean,Tr-me_0141,Tr-me_0141.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0141.jpg,1
6788,MRI,clean,clean,Tr-me_0142,Tr-me_0142.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0142.jpg,1
6789,MRI,clean,clean,Tr-me_0143,Tr-me_0143.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0143.jpg,1
6790,MRI,clean,clean,Tr-me_0144,Tr-me_0144.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0144.jpg,1
6791,MRI,clean,clean,Tr-me_0145,Tr-me_0145.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0145.jpg,1
6792,MRI,clean,clean,Tr-me_0146,Tr-me_0146.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0146.jpg,1
6793,MRI,clean,clean,Tr-me_0147,Tr-me_0147.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0147.jpg,1
6794,MRI,clean,clean,Tr-me_0148,Tr-me_0148.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0148.jpg,1
6795,MRI,clean,clean,Tr-me_0149,Tr-me_0149.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0149.jpg,1
6796,MRI,clean,clean,Tr-me_0150,Tr-me_0150.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0150.jpg,1
6797,MRI,clean,clean,Tr-me_0151,Tr-me_0151.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0151.jpg,1
6798,MRI,clean,clean,Tr-me_0152,Tr-me_0152.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0152.jpg,1
6799,MRI,clean,clean,Tr-me_0153,Tr-me_0153.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0153.jpg,1
6800,MRI,clean,clean,Tr-me_0154,Tr-me_0154.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0154.jpg,1
6801,MRI,clean,clean,Tr-me_0155,Tr-me_0155.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0155.jpg,1
6802,MRI,clean,clean,Tr-me_0156,Tr-me_0156.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0156.jpg,1
6803,MRI,clean,clean,Tr-me_0157,Tr-me_0157.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0157.jpg,1
6804,MRI,clean,clean,Tr-me_0158,Tr-me_0158.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0158.jpg,1
6805,MRI,clean,clean,Tr-me_0159,Tr-me_0159.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0159.jpg,1
6806,MRI,clean,clean,Tr-me_0160,Tr-me_0160.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0160.jpg,1
6807,MRI,clean,clean,Tr-me_0161,Tr-me_0161.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0161.jpg,1
6808,MRI,clean,clean,Tr-me_0162,Tr-me_0162.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0162.jpg,1
6809,MRI,clean,clean,Tr-me_0163,Tr-me_0163.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0163.jpg,1
6810,MRI,clean,clean,Tr-me_0164,Tr-me_0164.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0164.jpg,1
6811,MRI,clean,clean,Tr-me_0165,Tr-me_0165.jpg,meningioma,C:\Users\hanna\Lectures\Research_Project\Codes\Dataset\vlm_prompt_dataset\pg_all\MRI\Training\meningioma\Tr-me_0165.jpg,1
